	instance	label_original	label
61046	http://purl.org/collections/nl/am/proxy-16307	http://purl.org/collections/nl/am/t-32052	16
61049	http://purl.org/collections/nl/am/proxy-12923	http://purl.org/collections/nl/am/t-15606	4
61051	http://purl.org/collections/nl/am/proxy-49577	http://purl.org/collections/nl/am/t-22504	7
61054	http://purl.org/collections/nl/am/proxy-20991	http://purl.org/collections/nl/am/t-22508	11
61061	http://purl.org/collections/nl/am/proxy-18180	http://purl.org/collections/nl/am/t-22509	12
61062	http://purl.org/collections/nl/am/proxy-2951	http://purl.org/collections/nl/am/t-22503	6
61064	http://purl.org/collections/nl/am/proxy-43160	http://purl.org/collections/nl/am/t-22505	8
61070	http://purl.org/collections/nl/am/proxy-59880	http://purl.org/collections/nl/am/t-22503	6
61076	http://purl.org/collections/nl/am/proxy-13079	http://purl.org/collections/nl/am/t-15606	4
61078	http://purl.org/collections/nl/am/proxy-38273	http://purl.org/collections/nl/am/t-22506	9
61082	http://purl.org/collections/nl/am/proxy-49402	http://purl.org/collections/nl/am/t-22504	7
61083	http://purl.org/collections/nl/am/proxy-70804	http://purl.org/collections/nl/am/t-22503	6
61090	http://purl.org/collections/nl/am/proxy-58366	http://purl.org/collections/nl/am/t-22503	6
61092	http://purl.org/collections/nl/am/proxy-50103	http://purl.org/collections/nl/am/t-22503	6
61095	http://purl.org/collections/nl/am/proxy-28882	http://purl.org/collections/nl/am/t-5504	17
61097	http://purl.org/collections/nl/am/proxy-30462	http://purl.org/collections/nl/am/t-15606	4
61105	http://purl.org/collections/nl/am/proxy-11861	http://purl.org/collections/nl/am/t-15573	2
61106	http://purl.org/collections/nl/am/proxy-19194	http://purl.org/collections/nl/am/t-15579	3
61109	http://purl.org/collections/nl/am/proxy-10692	http://purl.org/collections/nl/am/t-22508	11
61113	http://purl.org/collections/nl/am/proxy-31385	http://purl.org/collections/nl/am/t-15579	3
61125	http://purl.org/collections/nl/am/proxy-907	http://purl.org/collections/nl/am/t-22503	6
61130	http://purl.org/collections/nl/am/proxy-65278	http://purl.org/collections/nl/am/t-22503	6
61131	http://purl.org/collections/nl/am/proxy-40860	http://purl.org/collections/nl/am/t-22505	8
61134	http://purl.org/collections/nl/am/proxy-15246	http://purl.org/collections/nl/am/t-22507	10
61138	http://purl.org/collections/nl/am/proxy-6458	http://purl.org/collections/nl/am/t-15606	4
61150	http://purl.org/collections/nl/am/proxy-24730	http://purl.org/collections/nl/am/t-15459	1
61158	http://purl.org/collections/nl/am/proxy-56461	http://purl.org/collections/nl/am/t-22503	6
61163	http://purl.org/collections/nl/am/proxy-1736	http://purl.org/collections/nl/am/t-22503	6
61164	http://purl.org/collections/nl/am/proxy-39135	http://purl.org/collections/nl/am/t-22506	9
61168	http://purl.org/collections/nl/am/proxy-52128	http://purl.org/collections/nl/am/t-22503	6
61178	http://purl.org/collections/nl/am/proxy-47767	http://purl.org/collections/nl/am/t-22505	8
61180	http://purl.org/collections/nl/am/proxy-32751	http://purl.org/collections/nl/am/t-5504	17
61186	http://purl.org/collections/nl/am/proxy-18260	http://purl.org/collections/nl/am/t-22509	12
61188	http://purl.org/collections/nl/am/proxy-18177	http://purl.org/collections/nl/am/t-22509	12
61195	http://purl.org/collections/nl/am/proxy-65375	http://purl.org/collections/nl/am/t-22503	6
61200	http://purl.org/collections/nl/am/proxy-59506	http://purl.org/collections/nl/am/t-22503	6
61202	http://purl.org/collections/nl/am/proxy-74722	http://purl.org/collections/nl/am/t-5504	17
61211	http://purl.org/collections/nl/am/proxy-69038	http://purl.org/collections/nl/am/t-14592	0
61214	http://purl.org/collections/nl/am/proxy-72577	http://purl.org/collections/nl/am/t-22503	6
61221	http://purl.org/collections/nl/am/proxy-455	http://purl.org/collections/nl/am/t-22503	6
61222	http://purl.org/collections/nl/am/proxy-41228	http://purl.org/collections/nl/am/t-22505	8
61234	http://purl.org/collections/nl/am/proxy-955	http://purl.org/collections/nl/am/t-22503	6
61235	http://purl.org/collections/nl/am/proxy-14988	http://purl.org/collections/nl/am/t-15459	1
61237	http://purl.org/collections/nl/am/proxy-34371	http://purl.org/collections/nl/am/t-22509	12
61239	http://purl.org/collections/nl/am/proxy-64410	http://purl.org/collections/nl/am/t-14592	0
61253	http://purl.org/collections/nl/am/proxy-22943	http://purl.org/collections/nl/am/t-15579	3
61255	http://purl.org/collections/nl/am/proxy-3381	http://purl.org/collections/nl/am/t-22504	7
61259	http://purl.org/collections/nl/am/proxy-5248	http://purl.org/collections/nl/am/t-28650	14
61260	http://purl.org/collections/nl/am/proxy-62829	http://purl.org/collections/nl/am/t-22509	12
61276	http://purl.org/collections/nl/am/proxy-75077	http://purl.org/collections/nl/am/t-22503	6
61281	http://purl.org/collections/nl/am/proxy-38657	http://purl.org/collections/nl/am/t-22506	9
61291	http://purl.org/collections/nl/am/proxy-44667	http://purl.org/collections/nl/am/t-22506	9
61311	http://purl.org/collections/nl/am/proxy-25374	http://purl.org/collections/nl/am/t-15579	3
61312	http://purl.org/collections/nl/am/proxy-13956	http://purl.org/collections/nl/am/t-15606	4
61317	http://purl.org/collections/nl/am/proxy-9135	http://purl.org/collections/nl/am/t-15606	4
61325	http://purl.org/collections/nl/am/proxy-58385	http://purl.org/collections/nl/am/t-22503	6
61328	http://purl.org/collections/nl/am/proxy-28998	http://purl.org/collections/nl/am/t-15579	3
61332	http://purl.org/collections/nl/am/proxy-60720	http://purl.org/collections/nl/am/t-22503	6
61334	http://purl.org/collections/nl/am/proxy-18053	http://purl.org/collections/nl/am/t-22509	12
61342	http://purl.org/collections/nl/am/proxy-44449	http://purl.org/collections/nl/am/t-16469	5
61347	http://purl.org/collections/nl/am/proxy-14827	http://purl.org/collections/nl/am/t-15579	3
61348	http://purl.org/collections/nl/am/proxy-23298	http://purl.org/collections/nl/am/t-15459	1
61350	http://purl.org/collections/nl/am/proxy-34834	http://purl.org/collections/nl/am/t-22509	12
61354	http://purl.org/collections/nl/am/proxy-59374	http://purl.org/collections/nl/am/t-22503	6
61358	http://purl.org/collections/nl/am/proxy-38360	http://purl.org/collections/nl/am/t-22506	9
61363	http://purl.org/collections/nl/am/proxy-56778	http://purl.org/collections/nl/am/t-22503	6
61370	http://purl.org/collections/nl/am/proxy-49077	http://purl.org/collections/nl/am/t-22504	7
61371	http://purl.org/collections/nl/am/proxy-35801	http://purl.org/collections/nl/am/t-22509	12
61376	http://purl.org/collections/nl/am/proxy-69420	http://purl.org/collections/nl/am/t-22503	6
61381	http://purl.org/collections/nl/am/proxy-75191	http://purl.org/collections/nl/am/t-22508	11
61382	http://purl.org/collections/nl/am/proxy-8230	http://purl.org/collections/nl/am/t-5504	17
61387	http://purl.org/collections/nl/am/proxy-68519	http://purl.org/collections/nl/am/t-14592	0
61392	http://purl.org/collections/nl/am/proxy-41422	http://purl.org/collections/nl/am/t-22505	8
61393	http://purl.org/collections/nl/am/proxy-37948	http://purl.org/collections/nl/am/t-22506	9
61402	http://purl.org/collections/nl/am/proxy-16376	http://purl.org/collections/nl/am/t-32052	16
61410	http://purl.org/collections/nl/am/proxy-43536	http://purl.org/collections/nl/am/t-22505	8
61411	http://purl.org/collections/nl/am/proxy-59883	http://purl.org/collections/nl/am/t-22503	6
61415	http://purl.org/collections/nl/am/proxy-63724	http://purl.org/collections/nl/am/t-23765	13
61416	http://purl.org/collections/nl/am/proxy-18632	http://purl.org/collections/nl/am/t-15579	3
61427	http://purl.org/collections/nl/am/proxy-67113	http://purl.org/collections/nl/am/t-5504	17
61429	http://purl.org/collections/nl/am/proxy-60409	http://purl.org/collections/nl/am/t-22503	6
61437	http://purl.org/collections/nl/am/proxy-36315	http://purl.org/collections/nl/am/t-22509	12
61446	http://purl.org/collections/nl/am/proxy-31020	http://purl.org/collections/nl/am/t-15606	4
61447	http://purl.org/collections/nl/am/proxy-45266	http://purl.org/collections/nl/am/t-14592	0
61450	http://purl.org/collections/nl/am/proxy-50434	http://purl.org/collections/nl/am/t-22503	6
61456	http://purl.org/collections/nl/am/proxy-56066	http://purl.org/collections/nl/am/t-22503	6
61462	http://purl.org/collections/nl/am/proxy-72230	http://purl.org/collections/nl/am/t-22503	6
61466	http://purl.org/collections/nl/am/proxy-72097	http://purl.org/collections/nl/am/t-22503	6
61475	http://purl.org/collections/nl/am/proxy-58664	http://purl.org/collections/nl/am/t-22503	6
61477	http://purl.org/collections/nl/am/proxy-29413	http://purl.org/collections/nl/am/t-15606	4
61479	http://purl.org/collections/nl/am/proxy-71821	http://purl.org/collections/nl/am/t-22503	6
61487	http://purl.org/collections/nl/am/proxy-10637	http://purl.org/collections/nl/am/t-22508	11
61489	http://purl.org/collections/nl/am/proxy-57612	http://purl.org/collections/nl/am/t-22503	6
61494	http://purl.org/collections/nl/am/proxy-4963	http://purl.org/collections/nl/am/t-22507	10
61497	http://purl.org/collections/nl/am/proxy-45956	http://purl.org/collections/nl/am/t-14592	0
61498	http://purl.org/collections/nl/am/proxy-59129	http://purl.org/collections/nl/am/t-22503	6
61503	http://purl.org/collections/nl/am/proxy-70460	http://purl.org/collections/nl/am/t-22503	6
61504	http://purl.org/collections/nl/am/proxy-48912	http://purl.org/collections/nl/am/t-22504	7
61507	http://purl.org/collections/nl/am/proxy-57376	http://purl.org/collections/nl/am/t-22503	6
61512	http://purl.org/collections/nl/am/proxy-50556	http://purl.org/collections/nl/am/t-22503	6
61515	http://purl.org/collections/nl/am/proxy-1264	http://purl.org/collections/nl/am/t-22503	6
61516	http://purl.org/collections/nl/am/proxy-71349	http://purl.org/collections/nl/am/t-22503	6
61521	http://purl.org/collections/nl/am/proxy-6536	http://purl.org/collections/nl/am/t-15606	4
61525	http://purl.org/collections/nl/am/proxy-33617	http://purl.org/collections/nl/am/t-22509	12
61529	http://purl.org/collections/nl/am/proxy-27914	http://purl.org/collections/nl/am/t-5504	17
61532	http://purl.org/collections/nl/am/proxy-49126	http://purl.org/collections/nl/am/t-22504	7
61533	http://purl.org/collections/nl/am/proxy-47038	http://purl.org/collections/nl/am/t-5504	17
61535	http://purl.org/collections/nl/am/proxy-62315	http://purl.org/collections/nl/am/t-22505	8
61536	http://purl.org/collections/nl/am/proxy-22451	http://purl.org/collections/nl/am/t-15579	3
61538	http://purl.org/collections/nl/am/proxy-6791	http://purl.org/collections/nl/am/t-15606	4
61539	http://purl.org/collections/nl/am/proxy-5792	http://purl.org/collections/nl/am/t-22506	9
61544	http://purl.org/collections/nl/am/proxy-384	http://purl.org/collections/nl/am/t-22503	6
61548	http://purl.org/collections/nl/am/proxy-18307	http://purl.org/collections/nl/am/t-22509	12
61551	http://purl.org/collections/nl/am/proxy-70911	http://purl.org/collections/nl/am/t-22503	6
61561	http://purl.org/collections/nl/am/proxy-51729	http://purl.org/collections/nl/am/t-22503	6
61562	http://purl.org/collections/nl/am/proxy-53103	http://purl.org/collections/nl/am/t-22503	6
61568	http://purl.org/collections/nl/am/proxy-4874	http://purl.org/collections/nl/am/t-22507	10
61588	http://purl.org/collections/nl/am/proxy-27232	http://purl.org/collections/nl/am/t-5504	17
61591	http://purl.org/collections/nl/am/proxy-18497	http://purl.org/collections/nl/am/t-15579	3
61603	http://purl.org/collections/nl/am/proxy-52781	http://purl.org/collections/nl/am/t-22503	6
61604	http://purl.org/collections/nl/am/proxy-12412	http://purl.org/collections/nl/am/t-15606	4
61613	http://purl.org/collections/nl/am/proxy-61990	http://purl.org/collections/nl/am/t-22505	8
61629	http://purl.org/collections/nl/am/proxy-61501	http://purl.org/collections/nl/am/t-22503	6
61631	http://purl.org/collections/nl/am/proxy-23380	http://purl.org/collections/nl/am/t-15579	3
61636	http://purl.org/collections/nl/am/proxy-44393	http://purl.org/collections/nl/am/t-5504	17
61640	http://purl.org/collections/nl/am/proxy-7754	http://purl.org/collections/nl/am/t-15579	3
61641	http://purl.org/collections/nl/am/proxy-6915	http://purl.org/collections/nl/am/t-15606	4
61646	http://purl.org/collections/nl/am/proxy-17781	http://purl.org/collections/nl/am/t-22509	12
61652	http://purl.org/collections/nl/am/proxy-32846	http://purl.org/collections/nl/am/t-22508	11
61653	http://purl.org/collections/nl/am/proxy-36447	http://purl.org/collections/nl/am/t-22509	12
61672	http://purl.org/collections/nl/am/proxy-518	http://purl.org/collections/nl/am/t-22503	6
61677	http://purl.org/collections/nl/am/proxy-4130	http://purl.org/collections/nl/am/t-22503	6
61680	http://purl.org/collections/nl/am/proxy-15719	http://purl.org/collections/nl/am/t-22507	10
61681	http://purl.org/collections/nl/am/proxy-44024	http://purl.org/collections/nl/am/t-22505	8
61683	http://purl.org/collections/nl/am/proxy-11609	http://purl.org/collections/nl/am/t-22508	11
61691	http://purl.org/collections/nl/am/proxy-59018	http://purl.org/collections/nl/am/t-22503	6
61697	http://purl.org/collections/nl/am/proxy-36965	http://purl.org/collections/nl/am/t-22509	12
61703	http://purl.org/collections/nl/am/proxy-1419	http://purl.org/collections/nl/am/t-22503	6
61704	http://purl.org/collections/nl/am/proxy-57578	http://purl.org/collections/nl/am/t-22503	6
61709	http://purl.org/collections/nl/am/proxy-35031	http://purl.org/collections/nl/am/t-22509	12
61714	http://purl.org/collections/nl/am/proxy-61276	http://purl.org/collections/nl/am/t-22503	6
61717	http://purl.org/collections/nl/am/proxy-46956	http://purl.org/collections/nl/am/t-15579	3
61724	http://purl.org/collections/nl/am/proxy-65728	http://purl.org/collections/nl/am/t-22503	6
61725	http://purl.org/collections/nl/am/proxy-43120	http://purl.org/collections/nl/am/t-22505	8
61736	http://purl.org/collections/nl/am/proxy-28250	http://purl.org/collections/nl/am/t-15606	4
61739	http://purl.org/collections/nl/am/proxy-15944	http://purl.org/collections/nl/am/t-32052	16
61743	http://purl.org/collections/nl/am/proxy-41432	http://purl.org/collections/nl/am/t-22505	8
61750	http://purl.org/collections/nl/am/proxy-73070	http://purl.org/collections/nl/am/t-22504	7
61751	http://purl.org/collections/nl/am/proxy-24692	http://purl.org/collections/nl/am/t-15579	3
61752	http://purl.org/collections/nl/am/proxy-47480	http://purl.org/collections/nl/am/t-5504	17
61768	http://purl.org/collections/nl/am/proxy-28592	http://purl.org/collections/nl/am/t-15579	3
61771	http://purl.org/collections/nl/am/proxy-53760	http://purl.org/collections/nl/am/t-22503	6
61776	http://purl.org/collections/nl/am/proxy-63043	http://purl.org/collections/nl/am/t-22503	6
61787	http://purl.org/collections/nl/am/proxy-62464	http://purl.org/collections/nl/am/t-22505	8
61789	http://purl.org/collections/nl/am/proxy-53873	http://purl.org/collections/nl/am/t-22503	6
61793	http://purl.org/collections/nl/am/proxy-57899	http://purl.org/collections/nl/am/t-22503	6
61801	http://purl.org/collections/nl/am/proxy-8172	http://purl.org/collections/nl/am/t-5504	17
61806	http://purl.org/collections/nl/am/proxy-16838	http://purl.org/collections/nl/am/t-22509	12
61809	http://purl.org/collections/nl/am/proxy-64390	http://purl.org/collections/nl/am/t-15579	3
61814	http://purl.org/collections/nl/am/proxy-12257	http://purl.org/collections/nl/am/t-15606	4
61818	http://purl.org/collections/nl/am/proxy-50458	http://purl.org/collections/nl/am/t-22503	6
61822	http://purl.org/collections/nl/am/proxy-73344	http://purl.org/collections/nl/am/t-22504	7
61827	http://purl.org/collections/nl/am/proxy-33452	http://purl.org/collections/nl/am/t-14592	0
61828	http://purl.org/collections/nl/am/proxy-52865	http://purl.org/collections/nl/am/t-22503	6
61832	http://purl.org/collections/nl/am/proxy-17104	http://purl.org/collections/nl/am/t-22509	12
61835	http://purl.org/collections/nl/am/proxy-61380	http://purl.org/collections/nl/am/t-22503	6
61842	http://purl.org/collections/nl/am/proxy-2871	http://purl.org/collections/nl/am/t-22503	6
61846	http://purl.org/collections/nl/am/proxy-14914	http://purl.org/collections/nl/am/t-5504	17
61852	http://purl.org/collections/nl/am/proxy-29623	http://purl.org/collections/nl/am/t-15579	3
61854	http://purl.org/collections/nl/am/proxy-58202	http://purl.org/collections/nl/am/t-22503	6
61860	http://purl.org/collections/nl/am/proxy-68947	http://purl.org/collections/nl/am/t-14592	0
61861	http://purl.org/collections/nl/am/proxy-27461	http://purl.org/collections/nl/am/t-5504	17
61871	http://purl.org/collections/nl/am/proxy-67600	http://purl.org/collections/nl/am/t-15579	3
61875	http://purl.org/collections/nl/am/proxy-11248	http://purl.org/collections/nl/am/t-5504	17
61879	http://purl.org/collections/nl/am/proxy-69610	http://purl.org/collections/nl/am/t-22503	6
61883	http://purl.org/collections/nl/am/proxy-74312	http://purl.org/collections/nl/am/t-22509	12
61894	http://purl.org/collections/nl/am/proxy-48813	http://purl.org/collections/nl/am/t-22504	7
61901	http://purl.org/collections/nl/am/proxy-11418	http://purl.org/collections/nl/am/t-15579	3
61905	http://purl.org/collections/nl/am/proxy-21503	http://purl.org/collections/nl/am/t-15606	4
61923	http://purl.org/collections/nl/am/proxy-40449	http://purl.org/collections/nl/am/t-22505	8
61925	http://purl.org/collections/nl/am/proxy-19750	http://purl.org/collections/nl/am/t-5504	17
61926	http://purl.org/collections/nl/am/proxy-58904	http://purl.org/collections/nl/am/t-22503	6
61930	http://purl.org/collections/nl/am/proxy-55697	http://purl.org/collections/nl/am/t-22503	6
61941	http://purl.org/collections/nl/am/proxy-60899	http://purl.org/collections/nl/am/t-22503	6
61943	http://purl.org/collections/nl/am/proxy-3985	http://purl.org/collections/nl/am/t-22503	6
61945	http://purl.org/collections/nl/am/proxy-62439	http://purl.org/collections/nl/am/t-22505	8
61947	http://purl.org/collections/nl/am/proxy-72944	http://purl.org/collections/nl/am/t-14592	0
61957	http://purl.org/collections/nl/am/proxy-15769	http://purl.org/collections/nl/am/t-5504	17
61958	http://purl.org/collections/nl/am/proxy-51310	http://purl.org/collections/nl/am/t-22503	6
61964	http://purl.org/collections/nl/am/proxy-750	http://purl.org/collections/nl/am/t-22503	6
61989	http://purl.org/collections/nl/am/proxy-34100	http://purl.org/collections/nl/am/t-22509	12
62023	http://purl.org/collections/nl/am/proxy-18423	http://purl.org/collections/nl/am/t-22503	6
62033	http://purl.org/collections/nl/am/proxy-58103	http://purl.org/collections/nl/am/t-22503	6
62040	http://purl.org/collections/nl/am/proxy-14578	http://purl.org/collections/nl/am/t-15579	3
62041	http://purl.org/collections/nl/am/proxy-21480	http://purl.org/collections/nl/am/t-15606	4
62042	http://purl.org/collections/nl/am/proxy-69145	http://purl.org/collections/nl/am/t-22503	6
62046	http://purl.org/collections/nl/am/proxy-62719	http://purl.org/collections/nl/am/t-5504	17
62047	http://purl.org/collections/nl/am/proxy-28867	http://purl.org/collections/nl/am/t-15579	3
62051	http://purl.org/collections/nl/am/proxy-44109	http://purl.org/collections/nl/am/t-22505	8
62053	http://purl.org/collections/nl/am/proxy-58247	http://purl.org/collections/nl/am/t-22503	6
62056	http://purl.org/collections/nl/am/proxy-3764	http://purl.org/collections/nl/am/t-22503	6
62058	http://purl.org/collections/nl/am/proxy-72229	http://purl.org/collections/nl/am/t-22503	6
62059	http://purl.org/collections/nl/am/proxy-66626	http://purl.org/collections/nl/am/t-15579	3
62078	http://purl.org/collections/nl/am/proxy-39800	http://purl.org/collections/nl/am/t-22505	8
62082	http://purl.org/collections/nl/am/proxy-69026	http://purl.org/collections/nl/am/t-14592	0
62089	http://purl.org/collections/nl/am/proxy-48114	http://purl.org/collections/nl/am/t-5504	17
62090	http://purl.org/collections/nl/am/proxy-64904	http://purl.org/collections/nl/am/t-22503	6
62095	http://purl.org/collections/nl/am/proxy-37735	http://purl.org/collections/nl/am/t-22506	9
62096	http://purl.org/collections/nl/am/proxy-43225	http://purl.org/collections/nl/am/t-22505	8
62098	http://purl.org/collections/nl/am/proxy-66218	http://purl.org/collections/nl/am/t-14592	0
62100	http://purl.org/collections/nl/am/proxy-61503	http://purl.org/collections/nl/am/t-22503	6
62101	http://purl.org/collections/nl/am/proxy-65359	http://purl.org/collections/nl/am/t-22503	6
62106	http://purl.org/collections/nl/am/proxy-47436	http://purl.org/collections/nl/am/t-5504	17
62124	http://purl.org/collections/nl/am/proxy-37791	http://purl.org/collections/nl/am/t-22506	9
62130	http://purl.org/collections/nl/am/proxy-64466	http://purl.org/collections/nl/am/t-15606	4
62133	http://purl.org/collections/nl/am/proxy-69703	http://purl.org/collections/nl/am/t-22503	6
62136	http://purl.org/collections/nl/am/proxy-43641	http://purl.org/collections/nl/am/t-22505	8
62137	http://purl.org/collections/nl/am/proxy-36143	http://purl.org/collections/nl/am/t-22509	12
62138	http://purl.org/collections/nl/am/proxy-73291	http://purl.org/collections/nl/am/t-22503	6
62141	http://purl.org/collections/nl/am/proxy-21664	http://purl.org/collections/nl/am/t-15579	3
62142	http://purl.org/collections/nl/am/proxy-54372	http://purl.org/collections/nl/am/t-22503	6
62144	http://purl.org/collections/nl/am/proxy-21976	http://purl.org/collections/nl/am/t-5504	17
62145	http://purl.org/collections/nl/am/proxy-29538	http://purl.org/collections/nl/am/t-5504	17
62147	http://purl.org/collections/nl/am/proxy-36720	http://purl.org/collections/nl/am/t-22509	12
62148	http://purl.org/collections/nl/am/proxy-268	http://purl.org/collections/nl/am/t-22503	6
62150	http://purl.org/collections/nl/am/proxy-13793	http://purl.org/collections/nl/am/t-15606	4
62151	http://purl.org/collections/nl/am/proxy-21881	http://purl.org/collections/nl/am/t-5504	17
62153	http://purl.org/collections/nl/am/proxy-55825	http://purl.org/collections/nl/am/t-22503	6
62159	http://purl.org/collections/nl/am/proxy-35559	http://purl.org/collections/nl/am/t-22509	12
62161	http://purl.org/collections/nl/am/proxy-36975	http://purl.org/collections/nl/am/t-22509	12
62170	http://purl.org/collections/nl/am/proxy-38492	http://purl.org/collections/nl/am/t-22506	9
62174	http://purl.org/collections/nl/am/proxy-47886	http://purl.org/collections/nl/am/t-22503	6
62180	http://purl.org/collections/nl/am/proxy-31811	http://purl.org/collections/nl/am/t-15579	3
62182	http://purl.org/collections/nl/am/proxy-68348	http://purl.org/collections/nl/am/t-14592	0
62192	http://purl.org/collections/nl/am/proxy-36311	http://purl.org/collections/nl/am/t-22509	12
62193	http://purl.org/collections/nl/am/proxy-40240	http://purl.org/collections/nl/am/t-22505	8
62194	http://purl.org/collections/nl/am/proxy-38037	http://purl.org/collections/nl/am/t-22506	9
62195	http://purl.org/collections/nl/am/proxy-8135	http://purl.org/collections/nl/am/t-5504	17
62196	http://purl.org/collections/nl/am/proxy-59810	http://purl.org/collections/nl/am/t-22503	6
62200	http://purl.org/collections/nl/am/proxy-71246	http://purl.org/collections/nl/am/t-22503	6
62201	http://purl.org/collections/nl/am/proxy-33122	http://purl.org/collections/nl/am/t-15459	1
62202	http://purl.org/collections/nl/am/proxy-25441	http://purl.org/collections/nl/am/t-15459	1
62208	http://purl.org/collections/nl/am/proxy-24057	http://purl.org/collections/nl/am/t-5504	17
62209	http://purl.org/collections/nl/am/proxy-48438	http://purl.org/collections/nl/am/t-28650	14
62214	http://purl.org/collections/nl/am/proxy-61697	http://purl.org/collections/nl/am/t-22503	6
62218	http://purl.org/collections/nl/am/proxy-7350	http://purl.org/collections/nl/am/t-15606	4
62220	http://purl.org/collections/nl/am/proxy-22092	http://purl.org/collections/nl/am/t-5504	17
62229	http://purl.org/collections/nl/am/proxy-70494	http://purl.org/collections/nl/am/t-22503	6
62230	http://purl.org/collections/nl/am/proxy-21101	http://purl.org/collections/nl/am/t-15579	3
62236	http://purl.org/collections/nl/am/proxy-74404	http://purl.org/collections/nl/am/t-22509	12
62245	http://purl.org/collections/nl/am/proxy-38449	http://purl.org/collections/nl/am/t-22506	9
62256	http://purl.org/collections/nl/am/proxy-28649	http://purl.org/collections/nl/am/t-15579	3
62261	http://purl.org/collections/nl/am/proxy-25627	http://purl.org/collections/nl/am/t-15606	4
62262	http://purl.org/collections/nl/am/proxy-34332	http://purl.org/collections/nl/am/t-22509	12
62267	http://purl.org/collections/nl/am/proxy-57768	http://purl.org/collections/nl/am/t-22503	6
62280	http://purl.org/collections/nl/am/proxy-22211	http://purl.org/collections/nl/am/t-15579	3
62295	http://purl.org/collections/nl/am/proxy-29497	http://purl.org/collections/nl/am/t-5504	17
62297	http://purl.org/collections/nl/am/proxy-55690	http://purl.org/collections/nl/am/t-22503	6
62301	http://purl.org/collections/nl/am/proxy-48291	http://purl.org/collections/nl/am/t-28650	14
62305	http://purl.org/collections/nl/am/proxy-25917	http://purl.org/collections/nl/am/t-15579	3
62307	http://purl.org/collections/nl/am/proxy-909	http://purl.org/collections/nl/am/t-22503	6
62308	http://purl.org/collections/nl/am/proxy-13909	http://purl.org/collections/nl/am/t-15579	3
62311	http://purl.org/collections/nl/am/proxy-33478	http://purl.org/collections/nl/am/t-14592	0
62319	http://purl.org/collections/nl/am/proxy-1089	http://purl.org/collections/nl/am/t-22503	6
62320	http://purl.org/collections/nl/am/proxy-9851	http://purl.org/collections/nl/am/t-5504	17
62321	http://purl.org/collections/nl/am/proxy-52537	http://purl.org/collections/nl/am/t-22503	6
62333	http://purl.org/collections/nl/am/proxy-49931	http://purl.org/collections/nl/am/t-22503	6
62342	http://purl.org/collections/nl/am/proxy-6222	http://purl.org/collections/nl/am/t-5504	17
62343	http://purl.org/collections/nl/am/proxy-19254	http://purl.org/collections/nl/am/t-15579	3
62350	http://purl.org/collections/nl/am/proxy-1090	http://purl.org/collections/nl/am/t-22503	6
62351	http://purl.org/collections/nl/am/proxy-56821	http://purl.org/collections/nl/am/t-22503	6
62357	http://purl.org/collections/nl/am/proxy-50492	http://purl.org/collections/nl/am/t-22503	6
62359	http://purl.org/collections/nl/am/proxy-30367	http://purl.org/collections/nl/am/t-15579	3
62363	http://purl.org/collections/nl/am/proxy-15578	http://purl.org/collections/nl/am/t-22509	12
62367	http://purl.org/collections/nl/am/proxy-55541	http://purl.org/collections/nl/am/t-22503	6
62379	http://purl.org/collections/nl/am/proxy-60937	http://purl.org/collections/nl/am/t-22503	6
62383	http://purl.org/collections/nl/am/proxy-23163	http://purl.org/collections/nl/am/t-15459	1
62384	http://purl.org/collections/nl/am/proxy-33077	http://purl.org/collections/nl/am/t-22507	10
62388	http://purl.org/collections/nl/am/proxy-45726	http://purl.org/collections/nl/am/t-14592	0
62402	http://purl.org/collections/nl/am/proxy-15090	http://purl.org/collections/nl/am/t-15579	3
62403	http://purl.org/collections/nl/am/proxy-52258	http://purl.org/collections/nl/am/t-22503	6
62407	http://purl.org/collections/nl/am/proxy-74077	http://purl.org/collections/nl/am/t-15579	3
62413	http://purl.org/collections/nl/am/proxy-68608	http://purl.org/collections/nl/am/t-14592	0
62417	http://purl.org/collections/nl/am/proxy-16611	http://purl.org/collections/nl/am/t-15579	3
62423	http://purl.org/collections/nl/am/proxy-32783	http://purl.org/collections/nl/am/t-22508	11
62424	http://purl.org/collections/nl/am/proxy-66175	http://purl.org/collections/nl/am/t-14592	0
62425	http://purl.org/collections/nl/am/proxy-27189	http://purl.org/collections/nl/am/t-5504	17
62435	http://purl.org/collections/nl/am/proxy-1300	http://purl.org/collections/nl/am/t-22503	6
62452	http://purl.org/collections/nl/am/proxy-50248	http://purl.org/collections/nl/am/t-22503	6
62462	http://purl.org/collections/nl/am/proxy-56850	http://purl.org/collections/nl/am/t-22503	6
62463	http://purl.org/collections/nl/am/proxy-43572	http://purl.org/collections/nl/am/t-22505	8
62465	http://purl.org/collections/nl/am/proxy-39792	http://purl.org/collections/nl/am/t-22505	8
62468	http://purl.org/collections/nl/am/proxy-10928	http://purl.org/collections/nl/am/t-22508	11
62473	http://purl.org/collections/nl/am/proxy-44469	http://purl.org/collections/nl/am/t-16469	5
62486	http://purl.org/collections/nl/am/proxy-29910	http://purl.org/collections/nl/am/t-15579	3
62487	http://purl.org/collections/nl/am/proxy-21622	http://purl.org/collections/nl/am/t-14592	0
62500	http://purl.org/collections/nl/am/proxy-22611	http://purl.org/collections/nl/am/t-5504	17
